id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
208,a13,428267.9841,4124543.096,157,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
209,a14,423654.835,4128736.868,155,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
210,a15,421697.7415,4183535.487,121,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
211,a16,412191.8585,4191503.653,164,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
212,a17,442247.2236,4190105.729,146,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
213,a18,415546.876,4173470.434,117,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
214,a19,463915.045,4142436.522,94,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
215,a20,477195.3225,4140060.052,86,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
216,a21,458323.3491,4136285.657,82,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
217,a22,386889.4349,4158372.856,97,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
218,a23,465732.3461,4195697.425,125,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
219,a24,463635.4602,4185352.788,122,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
220,a25,430504.6624,4196116.802,140,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
221,a26,490755.1849,4160329.949,92,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
222,a27,494809.1644,4178223.376,128,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
223,a28,465592.5537,4155856.592,125,B1,0.443,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
224,a1,400728.8821,4176965.244,110,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
225,a2,397513.657,4184514.034,116,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
226,a3,429526.1156,4153480.122,129,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
227,a4,442247.2236,4165362.475,140,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
228,a5,469646.5332,4184514.034,117,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
229,a6,487120.5826,4148447.596,78,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
230,a7,448817.4662,4139221.297,60,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
231,a8,449097.051,4155437.215,79,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
232,a9,424353.797,4165362.475,116,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
233,a10,403105.3528,4133909.186,79,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
234,a11,409256.2182,4129435.83,137,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
235,a12,411772.4814,4126220.605,110,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
236,a13,428267.9841,4124543.096,155,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
237,a14,423654.835,4128736.868,154,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
238,a15,421697.7415,4183535.487,123,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
239,a16,412191.8585,4191503.653,162,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
240,a17,442247.2236,4190105.729,144,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
241,a18,415546.876,4173470.434,118,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
242,a19,463915.045,4142436.522,93,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
243,a20,477195.3225,4140060.052,83,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
244,a21,458323.3491,4136285.657,81,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
245,a22,386889.4349,4158372.856,105,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
246,a23,465732.3461,4195697.425,123,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
247,a24,463635.4602,4185352.788,123,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
248,a25,430504.6624,4196116.802,137,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
249,a26,490755.1849,4160329.949,90,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
250,a27,494809.1644,4178223.376,125,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
251,a28,465592.5537,4155856.592,125,B2,0.482,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
252,a1,400728.8821,4176965.244,109,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
253,a2,397513.657,4184514.034,112,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
254,a3,429526.1156,4153480.122,134,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
255,a4,442247.2236,4165362.475,141,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
256,a5,469646.5332,4184514.034,121,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
257,a6,487120.5826,4148447.596,76,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
258,a7,448817.4662,4139221.297,58,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
259,a8,449097.051,4155437.215,83,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
260,a9,424353.797,4165362.475,118,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
261,a10,403105.3528,4133909.186,81,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
262,a11,409256.2182,4129435.83,145,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
263,a12,411772.4814,4126220.605,112,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
264,a13,428267.9841,4124543.096,146,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
265,a14,423654.835,4128736.868,150,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
266,a15,421697.7415,4183535.487,120,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
267,a16,412191.8585,4191503.653,153,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
268,a17,442247.2236,4190105.729,144,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
269,a18,415546.876,4173470.434,118,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
270,a19,463915.045,4142436.522,95,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
271,a20,477195.3225,4140060.052,88,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
272,a21,458323.3491,4136285.657,83,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
273,a22,386889.4349,4158372.856,114,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
274,a23,465732.3461,4195697.425,122,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
275,a24,463635.4602,4185352.788,124,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
276,a25,430504.6624,4196116.802,131,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
277,a26,490755.1849,4160329.949,89,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
278,a27,494809.1644,4178223.376,123,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
279,a28,465592.5537,4155856.592,128,B3,0.5615,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
280,a1,400728.8821,4176965.244,104,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
281,a2,397513.657,4184514.034,107,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
282,a3,429526.1156,4153480.122,134,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
283,a4,442247.2236,4165362.475,139,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
284,a5,469646.5332,4184514.034,120,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
285,a6,487120.5826,4148447.596,82,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
286,a7,448817.4662,4139221.297,57,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
287,a8,449097.051,4155437.215,89,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
288,a9,424353.797,4165362.475,118,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
289,a10,403105.3528,4133909.186,77,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
290,a11,409256.2182,4129435.83,144,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
291,a12,411772.4814,4126220.605,114,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
292,a13,428267.9841,4124543.096,138,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
293,a14,423654.835,4128736.868,145,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
294,a15,421697.7415,4183535.487,120,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
295,a16,412191.8585,4191503.653,152,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
296,a17,442247.2236,4190105.729,138,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
297,a18,415546.876,4173470.434,121,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
298,a19,463915.045,4142436.522,94,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
299,a20,477195.3225,4140060.052,90,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
300,a21,458323.3491,4136285.657,82,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
301,a22,386889.4349,4158372.856,117,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
302,a23,465732.3461,4195697.425,115,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
303,a24,463635.4602,4185352.788,122,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
304,a25,430504.6624,4196116.802,124,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
305,a26,490755.1849,4160329.949,95,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
306,a27,494809.1644,4178223.376,125,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
307,a28,465592.5537,4155856.592,127,B4,0.6545000000000001,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
308,a1,400728.8821,4176965.244,96,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
309,a2,397513.657,4184514.034,100,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
310,a3,429526.1156,4153480.122,129,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
311,a4,442247.2236,4165362.475,128,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
312,a5,469646.5332,4184514.034,112,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
313,a6,487120.5826,4148447.596,82,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
314,a7,448817.4662,4139221.297,86,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
315,a8,449097.051,4155437.215,103,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
316,a9,424353.797,4165362.475,115,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
317,a10,403105.3528,4133909.186,81,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
318,a11,409256.2182,4129435.83,139,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
319,a12,411772.4814,4126220.605,119,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
320,a13,428267.9841,4124543.096,127,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
321,a14,423654.835,4128736.868,134,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
322,a15,421697.7415,4183535.487,118,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
323,a16,412191.8585,4191503.653,139,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
324,a17,442247.2236,4190105.729,127,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
325,a18,415546.876,4173470.434,127,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
326,a19,463915.045,4142436.522,91,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
327,a20,477195.3225,4140060.052,86,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
328,a21,458323.3491,4136285.657,82,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
329,a22,386889.4349,4158372.856,125,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
330,a23,465732.3461,4195697.425,103,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
331,a24,463635.4602,4185352.788,114,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
332,a25,430504.6624,4196116.802,111,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
333,a26,490755.1849,4160329.949,92,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
334,a27,494809.1644,4178223.376,129,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
335,a28,465592.5537,4155856.592,118,B5,0.865,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
336,a1,400728.8821,4176965.244,108,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
337,a2,397513.657,4184514.034,114,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
338,a3,429526.1156,4153480.122,138,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
339,a4,442247.2236,4165362.475,123,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
340,a5,469646.5332,4184514.034,117,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
341,a6,487120.5826,4148447.596,72,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
342,a7,448817.4662,4139221.297,73,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
343,a8,449097.051,4155437.215,101,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
344,a9,424353.797,4165362.475,119,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
345,a10,403105.3528,4133909.186,96,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
346,a11,409256.2182,4129435.83,153,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
347,a12,411772.4814,4126220.605,123,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
348,a13,428267.9841,4124543.096,127,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
349,a14,423654.835,4128736.868,135,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
350,a15,421697.7415,4183535.487,123,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
351,a16,412191.8585,4191503.653,128,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
352,a17,442247.2236,4190105.729,138,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
353,a18,415546.876,4173470.434,112,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
354,a19,463915.045,4142436.522,103,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
355,a20,477195.3225,4140060.052,100,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
356,a21,458323.3491,4136285.657,97,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
357,a22,386889.4349,4158372.856,148,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
358,a23,465732.3461,4195697.425,97,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
359,a24,463635.4602,4185352.788,129,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
360,a25,430504.6624,4196116.802,130,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
361,a26,490755.1849,4160329.949,98,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
362,a27,494809.1644,4178223.376,126,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
363,a28,465592.5537,4155856.592,121,B6,1.6085,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
364,a1,400728.8821,4176965.244,123,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
365,a2,397513.657,4184514.034,121,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
366,a3,429526.1156,4153480.122,138,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
367,a4,442247.2236,4165362.475,125,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
368,a5,469646.5332,4184514.034,121,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
369,a6,487120.5826,4148447.596,76,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
370,a7,448817.4662,4139221.297,66,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
371,a8,449097.051,4155437.215,99,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
372,a9,424353.797,4165362.475,115,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
373,a10,403105.3528,4133909.186,97,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
374,a11,409256.2182,4129435.83,160,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
375,a12,411772.4814,4126220.605,124,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
376,a13,428267.9841,4124543.096,137,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
377,a14,423654.835,4128736.868,144,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
378,a15,421697.7415,4183535.487,123,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
379,a16,412191.8585,4191503.653,126,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
380,a17,442247.2236,4190105.729,136,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
381,a18,415546.876,4173470.434,106,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
382,a19,463915.045,4142436.522,109,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
383,a20,477195.3225,4140060.052,102,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
384,a21,458323.3491,4136285.657,101,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
385,a22,386889.4349,4158372.856,152,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
386,a23,465732.3461,4195697.425,94,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
387,a24,463635.4602,4185352.788,133,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
388,a25,430504.6624,4196116.802,128,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
389,a26,490755.1849,4160329.949,104,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
390,a27,494809.1644,4178223.376,119,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
391,a28,465592.5537,4155856.592,124,B7,2.2005,2014-11-08,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
392,a1,400728.8821,4176965.244,108,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
393,a2,397513.657,4184514.034,105,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
394,a3,429526.1156,4153480.122,104,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
395,a4,442247.2236,4165362.475,137,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
396,a5,469646.5332,4184514.034,111,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
397,a6,487120.5826,4148447.596,86,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
398,a7,448817.4662,4139221.297,55,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
399,a8,449097.051,4155437.215,72,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
400,a9,424353.797,4165362.475,111,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
401,a10,403105.3528,4133909.186,92,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
402,a11,409256.2182,4129435.83,126,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
403,a12,411772.4814,4126220.605,86,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
404,a13,428267.9841,4124543.096,153,B1,0.443,2015-06-20,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
